clone_id,productivity,stability,quality_potential,G_platform,platform_group,CN_true,CN_obs,k_decay_i,is_super,is_aggressive,hidden_titer_late,hidden_agg_late,hidden_titer_process,hidden_agg_process,aggressive_vcd_boost_i,aggressive_viab_bonus_i,aggressive_titer_mult_i,aggressive_late_decay_i,hidden_vcd_residual,nutrient_utilization_efficiency,stress_adaptation_capacity,perfusion_rescue_potential,temperature_shift_responsiveness,feed_responsiveness,secretion_burden_index,process_risk_sensitivity,glycan_maturity,galactosylation_level,sialylation_capacity,mannose_retention_risk,aggregation_propensity,product_quality_consistency
CLONE_0416,60.70935574405995,0.5696995409223238,0.7882557264083456,0.2926090185614572,0,1,0,0.04615910793542543,0,0,0.029196722591511452,2.8266631825162727,-0.04381923663665291,2.7346879963159783,1.0,0.0,1.0,0.055,0.052964274729946186,0.5998540195934698,0.7421214757244566,0.2670791557461409,0.5343955639085476,0.5251615329295812,0.3105706955963285,0.49454416584499716,0.9826237776885981,0.6320259731107127,0.48293646738388507,0.1819005336386087,0.6681930525557517,0.6111550456625165
CLONE_0417,47.76538815108594,0.6738058474055575,0.7789601946833942,0.7165012756583692,0,9,9,0.033123715343557535,0,0,0.12875346796037104,0.9483524015957555,0.1301529456743369,-1.415766786241659,1.0,0.0,1.0,0.055,0.05295411692152316,0.6735236275097477,0.7523808061182546,0.27860368200656266,0.5114560219365919,0.6817115652943193,0.40999837162195185,0.5699209157018099,0.9929002790532855,1.0,0.4901134952477169,0.45074035701488296,0.6265243406701819,0.7167962638948902
CLONE_0418,53.878924572476215,0.4849356161397245,0.7440112976787652,0.3649177935453938,0,4,5,0.07458348652291978,0,0,-0.08569810336676321,-1.6557589153856653,0.06293214235939604,0.22437313443009665,1.0,0.0,1.0,0.055,0.0021330495812168756,0.5504698652729426,0.4522020198838478,0.5858499674413465,0.6709032757286332,0.4228525058125169,0.5105878145243472,0.5727780270599242,0.5666110395609558,0.6840158483299527,0.476036794793274,0.3407082495673107,0.4555185039053734,0.5638761887873566
CLONE_0419,144.43184946495268,0.35751633259611215,0.6456335918691013,0.5754792593922412,0,3,3,0.08609329356708185,0,0,0.33226348742682005,0.36616321515297534,-0.010472385513891137,-0.3305783511774133,1.0,0.0,1.0,0.055,0.00800797360609824,0.4728682081561126,0.5858094684514122,0.5019783750632881,0.778912642658341,0.5268538781921652,0.7695572088937125,0.49122094610649486,0.5599878455973228,0.5714553526936655,0.30470285923302914,0.46874752064148284,0.6900268295572288,0.9596735461063539
CLONE_0420,51.14032910074749,0.8121638308127078,0.8202872279980155,0.5635240373512739,0,5,5,0.05384909690669999,0,0,0.015396763993147836,-1.2071343856531442,-0.3553479841195745,0.5401275688563374,1.0,0.0,1.0,0.055,-0.16267536065266194,0.6654314214476688,0.7953786115934631,0.36799104971782576,0.5462506716222282,0.5602341033827387,0.5117686909865273,0.19381226722001033,0.8760672697476979,0.7892329407905864,0.18767052689700525,0.23289263035668573,0.44250794900373785,0.3169967063411596
CLONE_0421,137.28096313890424,0.4729796475239283,0.7957089288516035,0.5581138747214534,0,5,5,0.0421768333475674,0,0,0.06372252236179216,-3.958190892906697,0.15063931642535136,2.247089840155263,1.0,0.0,1.0,0.055,0.0032519676292517043,0.6006348230970305,0.6396505040387369,0.7017205378905044,0.7008447767362554,0.6086616130004513,0.8303409766112859,0.4656356919214656,1.0,0.7884051176308393,0.5282345174359535,0.3686419162912043,0.181397857202055,0.7496414367592582
CLONE_0422,33.541761859918466,0.4070421035875243,0.7124619214455477,0.5555490365938637,0,4,4,0.06936832947245454,0,0,-0.28960590651284157,3.550106323226283,-0.13376508648318092,-0.9465894629877047,1.0,0.0,1.0,0.055,-0.015685255967702563,0.6054426261586445,0.7299542989555355,0.2899559511800878,0.5082783363441519,0.5056280398616908,0.3431397910872778,0.34317324702140195,0.5795418923828222,0.8853174549806069,0.7412825777657315,0.3526917298956987,0.27941385631872395,0.855454474751433
CLONE_0423,93.05817124779932,0.6860726021992336,0.8356000495686969,0.35844663359428136,0,2,2,0.0614393696697781,0,0,-0.14179922599581,-4.715650551079172,-0.29808848643270297,0.5844574208669587,1.0,0.0,1.0,0.055,-0.08103782852719264,0.6359583844477427,0.46752350071013254,0.4765280775408939,0.42426080421957074,0.6165811311983881,0.3595926083385763,0.36402270888148114,0.8179229544745917,0.5232026760787061,0.3586987924089052,0.4406769153044493,0.5933094389082547,0.9725060980151453
CLONE_0424,212.14859556135235,0.6523847701948517,0.7563759172584896,0.7339603716045288,0,4,4,0.042807086373541164,0,0,0.03583449909450705,5.6073171967381965,-0.33240413676944913,1.1340314103148845,1.0,0.0,1.0,0.055,0.05887733767611465,0.5082666855376214,0.8108485714814807,0.6880460347570087,0.5998175903901871,0.6675087165791972,0.8267973166649742,0.656742555316621,0.6122892291819519,0.317012828527009,0.7893064518682351,0.3852048490889116,0.534273641578119,0.8965765967503179
CLONE_0425,13.835981157777782,0.6069422589466879,0.8285903799929211,0.6396278995048598,0,5,5,0.07480787690475281,0,0,0.19112175276883495,-0.556009177233212,0.10598288812794371,-0.5305966723812071,1.0,0.0,1.0,0.055,-0.006333263403243206,0.6251495972174507,0.7812157070853338,0.25714383958145076,0.34374280049697986,0.41483424315239337,0.12194793415321212,0.3152943588145409,0.39561372121269756,0.7833356975253445,0.42481597218009026,0.21536737979689083,0.05759513821665635,0.500277766150116
CLONE_0426,36.040193488467736,0.7049727777347872,0.7640092063297029,0.570779951074761,0,1,1,0.04309741876298114,0,0,0.3108447841455754,1.1754062159162713,0.1451034140761547,-1.3579820719599427,1.0,0.0,1.0,0.055,0.029200046842199442,0.7261257582636852,0.8276400041967348,0.27445601659757407,0.3408882214339752,0.5035976280915421,0.07439692000571071,0.39239364214750794,0.7164302416624935,0.5551344628081274,0.5885025366384145,0.3066250991432513,0.044163346770403566,0.7386020409989623
CLONE_0427,100.08314717083024,0.7320053329762304,0.7485642271340317,0.3100713527493078,0,3,3,0.03187679885527069,0,0,-0.23334957826151953,1.3891970137922445,-0.4113225680265231,0.16133931693629805,1.0,0.0,1.0,0.055,-0.19806083750815134,0.6321874047255186,0.7568546906378485,0.2971901149543085,0.3148952351165268,0.5481903175700654,0.502421214156821,0.6046516070689834,0.6754920807744541,0.5517698797003019,0.412664232095526,0.199842930596921,0.3304398113643348,0.45868858148547437
CLONE_0428,58.6584064453969,0.6626359011641015,0.8093544761920293,0.3573187298369034,0,3,3,0.04886179670059128,0,0,-0.18185601435483031,-2.573180623590467,-0.09400006039636213,0.03651643068701912,1.0,0.0,1.0,0.055,-0.01770752493469899,0.707979904861169,0.8446126759400163,0.42243855942901387,0.4802239357636225,0.5186786808775175,0.42951339618362244,0.5699687700616147,0.48956172670616277,1.0,0.5129900892826569,0.37558162740954115,0.30131216885501483,0.854522362397442
CLONE_0429,93.10006751417035,0.3743894975901438,0.6994652273726912,0.5973592524012807,0,3,3,0.07307917307036597,0,0,-0.27056680579618725,-0.5470879467042989,0.06547752187771343,-2.6206513515315937,1.0,0.0,1.0,0.055,0.06427156767398794,0.6829290400523575,0.44377666010059064,0.4285072439603301,0.4878870394878453,0.7021873556067875,0.380029954568344,0.5865330070674144,0.6244987791643573,0.35916903517736787,0.3667536293153753,0.14322009123570342,0.15679098951410297,0.6343237005960167
CLONE_0430,42.92755422299312,0.2550556295493819,0.5191350706375063,0.23108222013620835,0,3,3,0.05183118188148394,0,0,0.10859481402864259,-0.2637089700801378,0.027881052888298334,-1.258452280125428,1.0,0.0,1.0,0.055,-0.038049031408432785,0.367133196466993,0.2707987607775522,0.6367943784405501,0.4891820120418499,0.49173403035212204,0.37250109545956367,0.3845532799743131,0.8198872571383522,0.6021811649926825,0.45571468492488365,0.0,0.136504680813745,0.7285956141160107
CLONE_0431,145.99524926338063,0.689597136698008,0.7773361888387872,0.550631445171241,0,5,5,0.03648535866348457,0,1,0.3109324603833334,-1.5692958142584108,-0.09258730615620885,1.1617209637543469,1.0466185508379418,2.282792882747359,1.1632451617515878,0.03,-0.017504594797194514,0.6940997137425158,0.690633318339548,0.35970701385804277,0.3116300322118177,0.7628125811994915,0.6580639740805964,0.554734838741044,0.6154900790717635,0.6551196262792508,0.7133584176855596,0.4214554571054545,0.6273121703727813,0.5304811972925433
CLONE_0432,59.927440928050856,0.8534767209891967,0.8945022877356933,0.3103023692569962,0,3,3,0.043420403821086355,0,0,-0.03475409980913849,2.6969219917839613,-0.015142505372517275,-0.7207742279047792,1.0,0.0,1.0,0.055,0.023626631847166426,0.7334960211522575,0.8085113628214887,0.1603979136898591,0.2233943608393863,0.7218744013533622,0.32989081694974165,0.5479158866460693,0.9184307157915552,0.3693056353758943,0.8782631500631597,0.5431798732374207,0.5555084552089707,0.5124661947117559
CLONE_0433,153.72197448326258,0.6687731042682072,0.7703199807735482,0.3726607284981803,0,3,3,0.0759999939578735,0,0,0.012842369963679502,-3.144866321893011,0.1704140011180481,0.7383317615294702,1.0,0.0,1.0,0.055,-0.0008285420569359584,0.7141512293488765,0.6031984396174261,0.36288964238245597,0.781817809958817,0.5073701297785217,0.5785365431413896,0.4917861845907926,0.6806736238760196,0.07345332288334738,0.49413897759199643,0.11958423176607655,0.44818579033025385,0.7268241607189105
CLONE_0434,79.65159711965363,0.5361087266988892,0.7622902802983896,0.300138050258196,0,3,4,0.05502906943252456,0,0,0.02915667929281735,0.516656332770383,0.07866921111488802,-1.6808026111759908,1.0,0.0,1.0,0.055,0.13135805708180542,0.572551543051373,0.4190165891952161,0.2036286724668994,0.4689337249328404,0.2952341165775859,0.467532184614109,0.40833232131197816,0.7437572663311589,0.6622175319090445,0.7851003440845175,0.3901486679408297,0.529224067377398,0.8819817118614461
CLONE_0435,89.57417974693541,0.6514492569911076,0.7437491640985645,0.5368490301190418,0,3,3,0.049670693888795546,0,0,-0.10319542954739763,-4.446433560852951,0.1164778742753965,0.2005981718234942,1.0,0.0,1.0,0.055,0.05363278464706303,0.48153026547352984,0.5880523599605839,0.49887341860338263,0.5849591262726455,0.32807334670122057,0.4611254766555628,0.5257198188719265,0.7510222755705895,0.8789206465912254,0.3810797001611974,0.2345388643145071,0.5629568429949566,0.6763356732815747
CLONE_0436,51.92507809545905,0.6599583335956271,0.8911426292241565,0.6614621523660054,0,2,2,0.04776907264766191,0,0,-0.2686878247358195,0.6220874297511235,-0.07863177784205465,0.19775050326022178,1.0,0.0,1.0,0.055,0.04649136893082051,0.6971661665927406,0.7709802865753989,0.31738356676970225,0.6632561841371475,0.5753490499230794,0.29435215955124583,0.5458179294371331,0.8775471502180368,0.49896865446318134,0.5985946026278541,0.47697462495907594,0.4981256941274948,0.8739577939126877
CLONE_0437,50.46157077113397,0.660092141744604,0.7244599793023925,0.5520137744525244,0,3,3,0.07296501079411723,0,0,0.23319181391957255,0.4412438540104527,-0.22904420601186506,0.4786348938977952,1.0,0.0,1.0,0.055,0.03233801290414431,0.6736523006268096,0.7785399848652169,0.32997034147780596,0.3903658617284971,0.612771083142627,0.16451728121727185,0.3660995881667115,0.39909708173158903,0.3003517896338342,0.8669314901175493,0.3669125295012109,0.4609686341952718,0.9469107901164294
CLONE_0438,52.65724514083541,0.7012469097268613,0.6867003594445923,0.5682463403894475,0,3,3,0.07131856675657106,0,0,0.03393570184387901,4.9599546264845165,0.043726193990867135,-0.6035071485046992,1.0,0.0,1.0,0.055,0.12485696122293476,0.5553066774725655,0.5996321876157082,0.23551808825204218,0.3957075318953168,0.22950754197135537,0.12259620505965457,0.740987459565204,0.9938761974910113,0.8971822479606617,0.8077694465298232,0.061066450006093814,0.6458689572179845,0.7657685249917652
CLONE_0439,92.93893069442741,0.6194856046590141,0.9141188436416824,0.5251725343683208,0,3,2,0.030618688872723083,0,0,-0.12059973343454636,-1.5985802364279995,0.1440546943106972,0.2540991611986975,1.0,0.0,1.0,0.055,0.04346403751531122,0.5234015217273644,0.9200587876443537,0.13705929132423533,0.4720426848860541,0.4959052444329484,0.5233346892625504,0.5318779425416805,0.774384086473376,0.5686679859584308,0.8969719826621531,0.0768516288803266,0.4450031651297187,0.5622478983744994
CLONE_0440,53.522001086687034,0.5836850849507094,0.6801168515347196,0.6009958248227831,0,3,2,0.06947714571803343,0,0,0.6611278969003627,-0.44049461735648904,-0.12198328913449974,3.032314392173444,1.0,0.0,1.0,0.055,-0.10879438339514623,0.7153576195152681,0.7001481789412795,0.26335854014736537,0.6011528857843954,0.46604082611770237,0.32167948024694715,0.4663807666220837,0.6515437606490316,0.4605889480490536,0.37366548398332533,0.25527566223475767,0.4480846835511947,0.7625854273003926
CLONE_0441,77.09287428945697,0.7985134713978765,0.9161359321269456,0.5696078492105393,0,1,1,0.059905659726141786,0,0,-0.0006237854559322196,-0.6238240698769508,0.04196831741406196,0.6711299051824948,1.0,0.0,1.0,0.055,0.10370206021277238,0.6474272416908258,0.8971612397952999,0.22807921424170358,0.6518363847399691,0.5393669349692644,0.3709991390399031,0.270037908861963,0.7925877335154965,0.5926392961770676,0.6236258553841277,0.008337382453268972,0.5216646106416986,0.69540713309389
CLONE_0442,296.27470867171485,0.4594003026750906,0.8438138386790554,0.16395932103014166,0,5,6,0.08731899715153935,0,0,-0.3766444530007316,4.371497604895953,-0.0005262387552711043,2.3556881970533996,1.0,0.0,1.0,0.055,-0.07712303042747715,0.49654396340247353,0.4666299001958586,0.6067146766960582,0.5265351358908573,0.3649635695332479,1.0,0.5763296983532367,0.9053649065901017,0.8405987071798038,0.676225647062564,0.10932536455248687,0.7369444776044463,0.7980890419632601
CLONE_0443,138.7479776866306,0.5888301958762618,0.8405488597010511,0.6326922425940399,0,4,5,0.04880471766440347,0,0,0.14405794993400034,-1.4972222429689195,-0.2992541826305796,-0.2767919146733339,1.0,0.0,1.0,0.055,0.0573091155070808,0.4679585177817521,0.3707621809741636,0.473868962080243,0.4805471214356881,0.4434682070864801,0.7695329588319837,0.6624437163051888,0.6354052197327487,0.5253191590509881,0.39906731641797083,0.6174287633880992,0.6825082190965585,0.5059555803993637
CLONE_0444,54.54420684617344,0.7656081986739471,0.5863568414533166,0.617911072906239,0,2,2,0.07439244988538717,0,0,-0.4051391952956929,0.5857360268149769,-0.02842424200829549,-4.144889205788077,1.0,0.0,1.0,0.055,-0.11573414763339984,0.5309562310052826,0.6500505696499278,0.4797514106207178,0.4285942011970967,0.5234950681279392,0.21396138613341587,0.5868404301561972,0.572644723742109,0.36618177675578106,0.3518040911058481,0.282265738231706,0.6059246317914255,0.5866922482845391
CLONE_0445,273.9246711336511,0.7095913142812508,0.7520086588423442,0.44586609337129346,0,2,2,0.06480998798618132,0,1,0.1025226074993947,-0.7628048184648272,0.031357408254126355,1.2022190801279053,1.3302173166021192,2.5958436506073532,1.0136150113944662,0.08404291489851952,-0.16616098223556564,0.5474458068224627,0.9039931129803798,0.47031052797782,0.5943273447846364,0.5565695376372509,0.5466552170126844,0.27315123424099336,0.5990026283329871,0.9886333172118132,0.6990409539839206,0.11698881372830727,0.7243581779534211,1.0
CLONE_0446,54.4983812897993,0.6646705661761566,0.6519995551241797,0.2342397376345656,0,6,6,0.03385744203465479,0,0,0.09668219145760629,-0.394385397808066,-0.08367350501864389,3.1444341648161505,1.0,0.0,1.0,0.055,-0.027334090165109678,0.8335298607063558,0.6820569041567368,0.40944318306146144,0.6735891133815317,0.574277126108718,0.4564709628603361,0.5369205322052605,0.8327235523009224,0.37918119145561724,0.5863835789821576,0.3013621799912485,0.40087987874633035,0.8599760171844714
CLONE_0447,16.12127469371115,0.719758997038123,0.6871016832981922,0.5363070876347568,0,2,2,0.07146674142944451,0,0,0.3035750990557339,0.029097459357076718,0.19663653145878693,0.2208499407546877,1.0,0.0,1.0,0.055,0.1664645288373816,0.5395380705218286,0.4808613570883734,0.2434845750923416,0.5370631226562481,0.5135866423554735,0.27062110913275805,0.5211399943018933,0.7315930443174149,0.7501836341386499,0.5002907132708309,0.3127518824759005,0.4863856306758618,0.8392746971834177
CLONE_0448,36.46121608288247,0.7068683050004039,0.7643616511984735,0.5488428639591565,0,4,3,0.06637499816638542,0,0,-0.22050795045404833,2.8550866168666422,-0.22433062466662335,-0.9131320441251609,1.0,0.0,1.0,0.055,-0.0998719149866779,0.5670223338124063,0.46151223230946053,0.3621911813113045,0.5506915952317999,0.4629766207093402,0.2537338493829159,0.4929120182220535,0.9286454068141082,0.7749640821854411,0.6315445562214361,0.15228702710636857,0.7030456654884996,0.5995449045928748
CLONE_0449,17.66832022288822,0.5499183126610344,0.8615828710482186,0.4343094031354052,0,2,2,0.039827146795598456,0,0,-0.06460573950625235,3.7799330930656754,0.387219350342791,0.14228882414530516,1.0,0.0,1.0,0.055,-0.10898661887265207,0.6331942655123893,0.7736877308411275,0.5292354805608736,0.5335412577533896,0.45225853035186975,0.27822737347644066,0.3174565298235642,1.0,1.0,0.4438252946902594,0.07314041579078562,0.48161445812378517,0.9217713831914478
CLONE_0450,57.43381911572111,0.4241679997458612,0.6710359410529996,0.5279757104669547,0,4,4,0.05533204258980419,0,0,-0.015196308417527062,-3.608539703812667,-0.0006762594710406161,1.8662880263310848,1.0,0.0,1.0,0.055,-0.07116006430971822,0.5838977647738325,0.6191808262816632,0.28393850735122894,0.34489221964857686,0.569779363810082,0.39891003247634815,0.44775384596517476,0.5390677544941755,0.7573434217636594,0.4628491043373907,0.09065338026949875,0.6468947514022884,0.7120188728782246
CLONE_0451,73.79489500374665,0.3372803219853567,0.7421590476473157,0.6554548215544154,0,3,3,0.10455747678058742,0,0,0.1904663183108379,2.0312058324934723,-0.03454393370632041,0.21828544858133064,1.0,0.0,1.0,0.055,-0.19355619813944183,0.6877380147250838,0.5380029475395844,0.3073688618048909,0.3631379241017815,0.5766344222513149,0.4508259636394064,0.4655532451753146,0.9161231615505625,1.0,0.8157875483465397,0.5955167430198702,0.5373147142036646,0.6030602390139349
CLONE_0452,244.7152215921901,0.7840337049678501,0.7546230275025675,0.8082242801477415,0,3,3,0.042222759559465695,0,0,0.09553345797656194,3.2626135743459272,0.16473786063797471,-1.0798625900939443,1.0,0.0,1.0,0.055,0.13248257781633044,0.6068367196800553,0.764929068600279,0.41324495001709527,0.3072105644817004,0.40771269075198163,0.5638384580290909,0.5033888736699638,0.9211607776220851,0.22075668367216095,0.5772273054379629,0.2983627078787571,0.781439761498585,0.752691255751598
CLONE_0453,92.20859152672779,0.642535928010042,0.9135063346954297,0.5220212957409797,0,4,4,0.06446884014997979,0,0,0.11413440649823164,0.8839624209086155,-0.269244577301665,-1.579324019391054,1.0,0.0,1.0,0.055,0.18738750735884446,0.7174116050052831,0.7532036919409055,0.45040301129750204,0.37369630109363183,0.5741550039374016,0.5667658520415015,0.5972096323854317,0.9000526293464047,1.0,0.6497509283210595,0.25656097148002555,0.2653678526795443,0.8118810891631644
CLONE_0454,57.792550749778165,0.5472171671785848,0.7249784432718538,0.5499201832677743,0,2,2,0.03408355520214645,0,0,0.2681417173778737,3.0787213520716814,0.40984667547230735,1.143284672360635,1.0,0.0,1.0,0.055,-0.017286034137458234,0.653257003012027,0.5807625884794384,0.48819732300863083,0.5250427464592795,0.6652862800321625,0.24948086057370217,0.3982166178310776,0.7625712539053908,0.5063083420560357,0.46735253653127606,0.2687043963636313,0.47448803886029045,0.5117800379279765
CLONE_0455,193.03256670720208,0.6394141512405127,0.5689463740258573,0.3788873994167793,0,1,1,0.04504784223968421,0,1,-0.0488729207075023,-3.2471696030182713,-0.12279315571189983,5.010510012928678,1.0734619889516654,2.29125481634551,0.9813442469036293,0.07217996635730131,-0.07610554558200479,0.6723377768412613,0.550021121203135,0.7068779168261969,0.47216198801736137,0.7384423270372226,0.657227247358069,0.6821592506549292,0.6453291028679289,0.5533778191696815,0.6866693385769048,0.37868643981839306,0.7832153377260983,0.5030335149919269
CLONE_0456,13.891731750364249,0.4739496800449649,0.5088432802400432,0.42535331756896383,0,2,2,0.06640153624468273,0,0,0.32179977049586195,1.3209015717388928,0.1596724147419412,-1.8716661711005191,1.0,0.0,1.0,0.055,-0.04787323854054315,0.6628693100767042,0.6757451162759937,0.2541468183647056,0.42852120848104874,0.4432708730120851,0.1908024368823817,0.3703630993540621,0.33429626266263734,0.976248962525621,0.9670453857993532,0.19690020067278147,0.1642423081265534,0.5862772102468187
CLONE_0457,78.06810874039813,0.7825073933222022,0.8074056826532194,0.47960492810032246,0,2,2,0.054699875070909336,0,0,-0.01943386362951156,3.2464308288737986,0.00040710104161503633,1.0021300239931357,1.0,0.0,1.0,0.055,-0.10137804460750842,0.7058728838077198,0.7795375749131892,0.4555721136368967,0.5762960058701705,0.38917232851492206,0.424652442947633,0.5977898829285923,0.8581426902607283,0.5643845914410296,0.4405330695385157,0.45223215271059347,0.582311383032418,0.5924303723730912
CLONE_0458,110.69583281967304,0.8784908853679478,0.6836202919221063,0.6696562675159292,0,1,1,0.04659950196277804,0,0,0.19700144296560895,-1.6383154657942032,-0.18323556246796951,1.100395244441433,1.0,0.0,1.0,0.055,0.009909497319533155,0.6026408022453931,0.6020112400032813,0.5141717003924166,0.7007818125659827,0.3885742693687647,0.4532237041381491,0.42633265935425146,0.5811127030274432,0.20783345052002997,0.40016231298511884,0.45188203735790977,0.4244512825985358,0.42952632723478124
CLONE_0459,26.703536377110005,0.7494901167441281,0.8539956911080968,0.6204302120972601,0,4,5,0.09073079285950966,0,0,-0.10901305582339872,-3.349100043530752,0.1833313492837787,-1.794074346254745,1.0,0.0,1.0,0.055,0.08860476075068123,0.7659405623403176,0.652254488253299,0.43276431016664724,0.5301903877231373,0.5196170223338191,0.22233579052960872,0.5924983197508086,0.6262309116820036,0.9119198342096629,0.410468765045929,0.6135411319659375,0.03161205049780652,0.4997826659728283
CLONE_0460,166.56497083791956,0.7615296998969578,0.5840000072607306,0.7608985332106399,0,3,3,0.03621192922669227,0,0,0.13090684011441492,2.968788969436838,0.09524123385723805,1.2888962902439056,1.0,0.0,1.0,0.055,0.17079852018736738,0.6181894498555509,0.6847731743510982,0.49591717087307735,0.5094934619078673,0.8455184695859934,0.6742467538235112,0.4802885273363875,0.5586340942369459,0.8530909770569234,0.5902482691219751,0.3184310128394604,0.45208908422709526,0.8018067306119354
CLONE_0461,87.72532135861135,0.28989580942425713,0.6233242236480843,0.2902571009135957,0,4,4,0.04750952795200995,0,0,0.2547932508050875,-1.0992413683170286,0.5490828932566785,3.2575349688971134,1.0,0.0,1.0,0.055,-0.07773903454890621,0.41163401672763766,0.36924673533942,0.48218051945838625,0.5824628411701713,0.2605903015507103,0.6786596491224975,0.6245275419075715,0.7964054606800962,0.35258756722510665,0.37829484118789003,0.5565935841109887,0.5499378008028873,0.8674329600238297
CLONE_0462,52.0295578933181,0.7365023983038008,0.5077259722401103,0.3112587744366432,0,4,4,0.05939104076974429,0,0,-0.23805591143421595,-1.5035583476469234,0.06970543070664093,1.5282597308235086,1.0,0.0,1.0,0.055,-0.0895468061674366,0.5141529009587581,0.6312137615218573,0.6542990018906762,0.7030593940031535,0.4238122386790497,0.5329516522290899,0.6436176034247414,1.0,0.6881985875832016,0.8476744487229927,0.8546253668155873,0.5331335717965808,0.5223307124581915
CLONE_0463,118.21812074600919,0.6083160092927911,0.824745251942851,0.6595410740525094,0,4,4,0.03685514939949827,0,0,0.20775695939064656,-4.888987777317948,-0.11403734912533185,-0.5864093170626662,1.0,0.0,1.0,0.055,0.059949856328287934,0.527731377135225,0.5999429836760202,0.44873363738898336,0.7581373795816013,0.4598055459288549,0.6777013163810527,0.40996975799529506,0.9012386544929321,0.37745501007037346,0.9590369580084501,0.42887448290357544,0.7022746728717963,0.77129143509967
CLONE_0464,376.2804241883361,0.6840198554388355,0.8636401244300579,0.7046033988914958,0,4,4,0.059755042874775934,0,0,0.039326258938529736,-1.335195449792261,-0.33390535820352385,-2.178371059981388,1.0,0.0,1.0,0.055,-0.02651309623429092,0.600265238650275,0.599219796575679,0.6151982770973151,0.6588835434930355,0.4939754209657842,0.8968537912287552,0.8098777366575751,0.7739007991759601,0.6456005091667492,0.7131296316346628,0.48226663552697036,0.4956863949660991,0.7942028615513167
CLONE_0465,75.66372520868342,0.7281671018936413,0.8075946402962206,0.5049690546497004,0,2,3,0.07283229081868989,0,0,0.448447023246286,-1.8161559781758432,-0.13389788906874392,0.7164964595603869,1.0,0.0,1.0,0.055,-0.006398763591396548,0.7054803632517823,0.785269064420086,0.3819670468017002,0.6181859114766223,0.41784892243333593,0.5091086445745211,0.5355234499522468,0.7262171596713015,0.31705923820566595,0.6370665059473926,0.3190386979543825,0.2168379246086875,0.6935037494380043
CLONE_0466,78.90573918185743,0.6357306325513261,0.5156124737453772,0.11920292202211755,0,4,4,0.04803415362532791,0,0,-0.05805653523754688,-4.687050738408815,0.046129212862592965,-0.23259196355368414,1.0,0.0,1.0,0.055,-0.028465101992654132,0.36700815379788676,0.5121837010720623,0.5249259339950897,0.8305823849166519,0.3322425612371882,0.7236520689996008,0.8189090642404993,0.7113701112261043,0.37404409986296794,0.13831488353050717,0.28461503184832015,0.28173889814631764,0.7145958494382546
CLONE_0467,49.42969814976763,0.4107153182513223,0.6162263031526224,0.3902842614267863,0,3,3,0.03933765456604573,0,0,0.06456873056238402,-1.5213775433962218,-0.06728496348784514,1.0520565272169944,1.0,0.0,1.0,0.055,0.027509378066446752,0.6351369039772299,0.6486485724960047,0.24506488876811136,0.5889088128671608,0.6487437838083319,0.38704613190003395,0.6573793062004447,0.8286424829911785,1.0,0.6661773696950041,0.0,0.39533247686067696,0.7877070181192439
CLONE_0468,45.29279941928192,0.7156807445718636,0.7547813360038969,0.5501548053707491,0,8,9,0.04482064935870139,0,0,-0.034336163138311226,3.0814571089233183,0.13738163552782956,-0.4790885547734773,1.0,0.0,1.0,0.055,0.051447592636903454,0.523237953659562,0.9439020345900404,0.47675864789353295,0.3756673899939347,0.46187066096996904,0.3532377390877035,0.37497324422746736,0.6684175961675283,0.6111872485468258,0.786815972742247,0.14172887613473972,0.2551647647024661,0.8429172849651673
CLONE_0469,121.24768492602949,0.5418137074887198,0.47162744213206265,0.3682695186367527,0,3,3,0.01958140060268608,0,0,0.14582510989346822,0.8896319200437629,0.06523792854075254,-1.46340323326739,1.0,0.0,1.0,0.055,-0.0008261951044750608,0.6173834139047032,0.6633774247437006,0.5575452918391957,0.7507202535952897,0.5259976971274064,0.6308519933019753,0.6325366408811711,0.9122906716988791,0.7939420469085038,0.6079724901508471,0.39262449497547897,0.4243335423305838,0.4986622814689813
CLONE_0470,40.34127942743083,0.6663620723747514,0.7036133030565224,0.527740408080479,0,4,3,0.07110561364033617,0,0,-0.4803040797682376,-4.256381928351158,-0.22449794550679203,0.11625234378387633,1.0,0.0,1.0,0.055,-0.07184647047231439,0.543670427885364,0.5105384592479791,0.4234831339586961,0.678195447502415,0.5044128981546011,0.39850222296807847,0.31621096936328164,0.8242524190970728,0.5570092243975969,0.4783438690676709,0.1625006115838201,0.624340236257665,0.7978870725354408
CLONE_0471,78.5715338219644,0.6230797498335566,0.9831762961556593,0.7575204706696994,0,3,4,0.054851504825893606,0,0,-0.3102834699356369,1.0139831523507976,-0.07366091541561584,1.8634953431448293,1.0,0.0,1.0,0.055,0.10387998880559313,0.8627548610150642,0.6285610396371849,0.30418469965329853,0.7173994256013079,0.44259019549054024,0.6124774846896355,0.6615669520944075,0.570566305672121,0.7521240310845634,0.34543955499613277,0.07296352972149285,0.2673083972850991,0.5532514543888989
CLONE_0472,52.7525482581785,0.8022259988733947,0.747818477459321,0.7017572285411522,0,3,3,0.04700593149113705,0,0,0.14708430730726924,1.8894436784976127,-0.15580380258133802,1.301857800012405,1.0,0.0,1.0,0.055,-0.015552065212010616,0.4960058963153501,0.712322017532971,0.21640452166451696,0.4442135453929362,0.5595919533873771,0.2943653156471551,0.40371974017763596,0.9470100218000312,0.5581619379047054,0.8846005291341054,0.09080180818900019,0.6430966378454683,0.6039424035992857
